"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FBXW2",8.19381810314744e-06,-0.343399307770518,0.112,0.154,0.210679451068127
"SIGMAR1",8.51792513486229e-06,-0.35999179209449,0.104,0.145,0.219012891067579
"TWF1",8.66023696075796e-06,-0.276359530185834,0.141,0.189,0.222672012735009
"SLC52A2",8.73001282504783e-06,-0.294149862684016,0.127,0.172,0.22446608975763
"PEPD",8.75864325275625e-06,0.473297153296055,0.358,0.317,0.225202235314869
"SATB1",8.75885714440272e-06,-0.57324907798232,0.107,0.147,0.225207734896883
"TBCC",9.02680084879066e-06,-0.480541255197914,0.098,0.136,0.232097103424105
"PNPLA2",9.13865638260642e-06,-0.298838125256166,0.107,0.149,0.234973132909576
"VAC14",9.19503730484561e-06,-0.358717610349077,0.1,0.14,0.23642279918219
"MID1IP1",9.21811887564879e-06,-0.290084758599422,0.154,0.204,0.237016272530682
"CHSY1",9.63060107164615e-06,-0.288368610176273,0.074,0.109,0.247622014754166
"ATG16L2",9.63898420246532e-06,0.890552123119645,0.108,0.072,0.247837561813788
"KCMF1",9.90660930528698e-06,-0.288629354581981,0.097,0.136,0.254718738457539
"TOR2A",1.05319952493736e-05,-0.284103859050785,0.122,0.165,0.270798661851894
"BRD3",1.07742373821535e-05,-0.345513763123812,0.092,0.13,0.277027191569931
"FYB",1.09038850999623e-05,0.25764120681938,0.627,0.615,0.28036069369023
"HMGCS2",1.09232072452735e-05,0.93000990800488,0.137,0.099,0.280857504690471
"SNX10",1.10117008664596e-05,0.398434928151056,0.599,0.6,0.28313285267841
"CSF3R",1.10491051264416e-05,-0.310957232946116,0.166,0.215,0.284094591011067
"BNIP3L",1.10501004988279e-05,0.292906137762008,0.656,0.633,0.284120184025862
"RNF126",1.14403476467853e-05,-0.360837369477619,0.139,0.184,0.294154218694144
"FUNDC1",1.21641636216642e-05,-0.27520916790486,0.107,0.149,0.312764975040231
"C1orf162",1.21799121076132e-05,0.260493230775372,0.777,0.781,0.31316990011095
"TMEM140",1.22743112586843e-05,0.603565102499636,0.154,0.112,0.31559709108329
"PRPF38B",1.26791763569061e-05,0.457893803199175,0.424,0.396,0.32600698248877
"CSNK2A2",1.28076185517192e-05,-0.279118087734632,0.077,0.112,0.329309488201804
"CXXC1",1.31971017522408e-05,-0.350432593939864,0.089,0.126,0.339323880253616
"NDUFAF4",1.38276323397736e-05,-0.270690436153811,0.143,0.19,0.35553608272026
"BAK1",1.39821916827738e-05,-0.367691451598349,0.098,0.136,0.359510112547479
"RALGAPA1",1.41640707035967e-05,-0.397846609747079,0.079,0.113,0.364186585930879
"PHACTR4",1.45221841459119e-05,-0.373716357517032,0.161,0.209,0.373394398759686
"RNF114",1.51662635763451e-05,0.389935417332286,0.406,0.369,0.389954969074984
"ATP6V1C1",1.57537530418885e-05,0.501759117116962,0.392,0.363,0.405060498213038
"ATXN1",1.58443636365584e-05,-0.300399626296425,0.132,0.176,0.40739027782319
"FIG4",1.60312280436849e-05,-0.255618713371951,0.092,0.13,0.412194935459225
"TANK",1.65593997136539e-05,0.506668735618847,0.458,0.435,0.42577528543747
"KIAA1033",1.7095364494084e-05,0.504503498628281,0.339,0.303,0.439556011871888
"SUZ12",1.72802426584471e-05,-0.287244242422693,0.121,0.164,0.444309599233993
"GTF2A1",1.72921490147381e-05,-0.319400581338287,0.079,0.113,0.444615735466946
"SLC30A5",1.73247769659034e-05,-0.270766213131143,0.083,0.119,0.445454665347309
"CFAP36",1.75372740921234e-05,-0.296221939671128,0.075,0.11,0.450918391456678
"ABCD4",1.75522792959361e-05,0.755688813777213,0.116,0.079,0.45130420525711
"SH3GL1",1.75824491920389e-05,-0.25433761837145,0.104,0.145,0.452079933625704
"AGO3",1.76070203445124e-05,-0.317092421475094,0.092,0.129,0.452711707098102
"CYTH4",1.76260369513056e-05,-0.30045435065425,0.162,0.209,0.453200662091969
"SIPA1",1.78501347030214e-05,0.708249398242502,0.164,0.124,0.458962663484085
"IL16",1.79045443541575e-05,0.605375697778925,0.162,0.12,0.460361644434098
"SLAIN2",1.80292007592031e-05,-0.449342948215772,0.097,0.134,0.463566809920631
"TCTN3",1.81507606689904e-05,-0.551834340176683,0.073,0.106,0.46669235832108
"C1orf35",1.8159148740021e-05,-0.314215385047281,0.128,0.171,0.466908032403421
"AGPAT1",1.85952481524906e-05,-0.472910987937285,0.095,0.132,0.478121020496838
"JUN",1.88894079448132e-05,0.393512360149176,0.787,0.798,0.485684457077036
"CCDC47",2.01402153613928e-05,0.449924725850297,0.313,0.269,0.517845217372131
"AKR7A2",2.02299398107202e-05,-0.252842711067338,0.237,0.295,0.520152212413239
"MINPP1",2.06904792547587e-05,-0.39414962724778,0.074,0.107,0.531993602598355
"PLEKHA1",2.09131502028301e-05,0.796483376936201,0.126,0.088,0.537718918015166
"TM6SF1",2.09865437311909e-05,0.646284242758559,0.242,0.203,0.539606012416381
"HDAC10",2.15382027827894e-05,-0.304798241575551,0.081,0.116,0.553790269951081
"MYC",2.17111573010983e-05,0.598742967612995,0.203,0.159,0.558237276525839
"DNAJC21",2.18641529067551e-05,-0.290654287661783,0.107,0.147,0.562171099538488
"CYP17A1",2.22829448818775e-05,-0.455695035679925,0.088,0.124,0.572939078802834
"RUNX3",2.37033460308227e-05,-0.420214693841365,0.113,0.152,0.609460433144514
"CHD2",2.37375447685702e-05,-0.260216463123686,0.18,0.228,0.610339751089477
"FOXO3",2.37850593449722e-05,0.485134323288034,0.317,0.278,0.611561445877926
"CNEP1R1",2.38931342066116e-05,0.654285887819671,0.132,0.093,0.614340266720398
"SPOP",2.39951213520053e-05,0.506945781340179,0.243,0.199,0.616962560202761
"GABPB1-AS1",2.43445723882515e-05,-0.27004414188345,0.08,0.115,0.625947645246723
"PRDM2",2.43746430150218e-05,-0.319785973601037,0.127,0.169,0.626720821202241
"CNTRL",2.52514721977586e-05,0.731796553316068,0.158,0.119,0.64926585314877
"AKAP9",2.54982465365333e-05,0.511487018311576,0.348,0.313,0.655610914947343
"FHIT",2.58870072707326e-05,0.812409429862101,0.105,0.07,0.665606730945077
"C6orf120",2.60966069878889e-05,-0.446867527763039,0.075,0.107,0.670995958872598
"DCLRE1B",2.61286342234835e-05,-0.365131721455665,0.072,0.104,0.671819443154208
"NELFCD",2.61423067310774e-05,-0.340964694963602,0.112,0.151,0.672170990669462
"SLC8A1",2.64029807645573e-05,-0.305442757702049,0.203,0.253,0.678873441418298
"SLC35A5",2.6702372662037e-05,0.781959272291033,0.107,0.072,0.686571405886294
"KCTD5",2.67582764322582e-05,-0.430341468644584,0.081,0.115,0.688008803626223
"YPEL3",2.6865375777829e-05,0.59168721896861,0.17,0.129,0.690762541999539
"TBRG4",2.75689858842767e-05,-0.284254297099215,0.111,0.151,0.708853765056524
"ADH5",2.84334393733668e-05,0.560042575752713,0.285,0.246,0.731080593168007
"STK17B",2.89696828826625e-05,0.546900971387144,0.33,0.288,0.744868486279017
"ASCC1",2.93174475305071e-05,0.916820521120655,0.107,0.073,0.753810210904399
"RECQL",2.94860236274098e-05,-0.253888114322802,0.17,0.221,0.75814463950796
"NSL1",2.99609295647178e-05,0.504357505195972,0.295,0.258,0.770355420968023
"CDCP1",3.13625567460199e-05,-0.370009412311062,0.081,0.115,0.806394059053664
"NOC4L",3.35855824586544e-05,-0.366543276001405,0.077,0.111,0.863552496176922
"CASP7",3.36197720820285e-05,-0.283973775707087,0.09,0.126,0.864431579773116
"SGMS1",3.48948801502926e-05,0.761920076175012,0.138,0.101,0.897217158424324
"SPOPL",3.56505693757971e-05,-0.263119578456382,0.071,0.103,0.916647439790494
"GNG2",3.67303306311555e-05,0.486539782638022,0.196,0.154,0.944410261188269
"ZFHX3",3.71564684610919e-05,0.660522348493626,0.26,0.223,0.955367117071596
"SYAP1",3.71720381092547e-05,0.610894910440104,0.441,0.42,0.955767443865156
"GDF15",3.71909810524575e-05,0.666493832212926,0.146,0.107,0.956254504820788
"EVI2A",3.75253282415972e-05,0.400759202569221,0.455,0.426,0.964851239747946
"SLK",3.76029502152566e-05,-0.369761302580185,0.093,0.129,0.966847055934677
"PRKAG2-AS1",3.91345852735439e-05,0.778459492223229,0.126,0.09,1
"PDE6D",4.03094628294229e-05,-0.300587166628901,0.078,0.111,1
"P2RY6",4.14649540377795e-05,-0.447096557469593,0.098,0.133,1
"OPA1",4.1483061253617e-05,-0.277698433752022,0.08,0.114,1
"FARP1",4.16254151553334e-05,0.794572799470261,0.124,0.089,1
"MAN1A2",4.2079192943677e-05,-0.29542865472962,0.115,0.155,1
"VEZF1",4.23451851257625e-05,-0.260614393359359,0.092,0.128,1
"COMTD1",4.24182381526809e-05,-0.342448916930796,0.101,0.138,1
"PELI1",4.28886873158694e-05,0.587535937862424,0.226,0.185,1
"SLC35A4",4.34242274664911e-05,-0.260779156754891,0.102,0.14,1
"LPCAT3",4.38974945185928e-05,-0.287321467883762,0.104,0.142,1
"OAS2",4.55835455403176e-05,-0.253464269733687,0.102,0.138,1
"HBS1L",4.58385866077957e-05,-0.253269903287123,0.078,0.111,1
"CLASP2",4.66903499879903e-05,-0.297439798648239,0.086,0.121,1
"SERPINF2",4.97553434189416e-05,0.689426653636702,0.147,0.11,1
"FBXW11",5.01931651556678e-05,-0.294022485344058,0.088,0.122,1
"SIGLEC7",5.04555177313065e-05,0.547240477593953,0.195,0.155,1
"CETN3",5.15885607023767e-05,-0.296196755896438,0.096,0.132,1
"SLC46A3",5.29791371084443e-05,0.713433377266429,0.146,0.109,1
"IDH3A",5.34256815506753e-05,-0.311079112775811,0.114,0.153,1
"DAZAP1",5.39763783262988e-05,-0.25537455822672,0.178,0.223,1
"RDX",5.74066507080753e-05,0.454753770217734,0.365,0.333,1
"UBE2E2",6.22502857151637e-05,0.482466403659226,0.334,0.3,1
"TMUB1",6.27567647479038e-05,-0.266302149950121,0.172,0.217,1
"SQLE",6.56301291035208e-05,-0.262607742932373,0.111,0.149,1
"LETMD1",6.58595339663129e-05,0.732323451112568,0.141,0.105,1
"MFSD2A",6.60869215014466e-05,-0.312928601039843,0.083,0.115,1
"WBP2",6.79970718738367e-05,0.519059415438058,0.33,0.298,1
"CYB5R1",6.85801376505256e-05,0.574562202394272,0.217,0.178,1
"RB1",7.26035046568729e-05,0.320948603609204,0.427,0.391,1
"SCAF4",7.28286279869741e-05,-0.300790461970069,0.072,0.103,1
"TP53I13",7.36510427856917e-05,-0.323856689580365,0.115,0.153,1
"ATP5A1",7.43227784128295e-05,0.319717972328598,0.581,0.587,1
"USP33",7.71649526601135e-05,-0.312212041037442,0.095,0.13,1
"ITGB3BP",7.74404200591772e-05,-0.295132581196339,0.104,0.14,1
"RNF187",7.82640102907121e-05,-0.296356653137617,0.107,0.144,1
"VPS41",8.0231204962199e-05,-0.262306041335146,0.144,0.186,1
"SEPT1",8.05803807891229e-05,-0.454910838627272,0.07,0.1,1
"NSMCE3",8.08586562814501e-05,-0.308313562852563,0.084,0.117,1
"ERN1",8.12486598026124e-05,-0.253588756304256,0.15,0.193,1
"TMEM43",8.33261249312736e-05,-0.372081896441351,0.076,0.107,1
"TMX1",8.52359689717044e-05,0.445030454503653,0.382,0.355,1
"FUT11",8.53428293019923e-05,-0.261557781015338,0.071,0.101,1
"YPEL2",8.5385660164781e-05,0.657350829266605,0.129,0.093,1
"ZNFX1",8.55899728326291e-05,-0.338821989727291,0.126,0.164,1
"C4orf32",8.7461770611709e-05,-0.410422504339643,0.083,0.115,1
"CLIC2",8.7990385828104e-05,0.432646123838658,0.285,0.243,1
"AKNA",9.19794067698281e-05,0.647564307072054,0.114,0.08,1
"CH17-189H20.1",9.80819115380501e-05,-0.255243115206174,0.097,0.133,1
"ATF3",9.821796936573e-05,0.601816782606452,0.566,0.586,1
"FAM213A",0.000102844276633698,0.419532285647595,0.29,0.252,1
"GAS6",0.000105770632136294,0.689844533710787,0.159,0.124,1
"RAB42",0.000107446295310256,-0.326446447025455,0.082,0.114,1
"GOLIM4",0.000109257034370962,0.540947333763473,0.288,0.252,1
"SCCPDH",0.00011044270174237,0.548571454274922,0.263,0.226,1
"SMARCA2",0.000111775592018502,0.688321152002374,0.151,0.116,1
"CD84",0.00011280231552197,0.366265782545864,0.411,0.387,1
"SAMD8",0.000112968242877988,-0.280059585372007,0.09,0.124,1
"TMEM134",0.000113040856102755,0.431092914071589,0.28,0.241,1
"FCGR2A",0.000114592405306702,-0.271969178267211,0.726,0.777,1
"FNBP1",0.000116076587301088,0.314248607696665,0.469,0.444,1
"EEA1",0.000119565778520764,0.696952325084288,0.145,0.11,1
"MIR4458HG",0.000120245954583889,0.635243850744592,0.189,0.153,1
"ZNF672",0.000123045787834805,-0.383662421399218,0.086,0.118,1
"ATG4C",0.000124138889582954,0.64742406945113,0.163,0.128,1
"ANAPC10",0.000129591907374139,-0.257328401538299,0.12,0.158,1
"JARID2",0.000129734738625415,-0.250352152102886,0.168,0.212,1
"MRTO4",0.000132908600172374,-0.312322467042382,0.099,0.134,1
"ALG2",0.000136733641337872,-0.362217196964413,0.113,0.149,1
"AKIRIN2",0.000139331382474109,0.515633694801449,0.371,0.351,1
"RARA",0.00014021964255587,-0.266862362650781,0.146,0.187,1
"UHRF1BP1L",0.000141103016367693,-0.29919429754447,0.076,0.105,1
"DIAPH1",0.000142477642915115,-0.326928115558051,0.099,0.133,1
"GNA12",0.000142505916969658,-0.342317638680507,0.076,0.107,1
"USP32",0.00014564616808178,-0.343892701057697,0.082,0.113,1
"SLC39A11",0.000145972186745203,-0.325736340620176,0.094,0.128,1
"CNIH1",0.000147564813609018,0.392953190004721,0.422,0.4,1
"APOC2",0.000148015553493474,0.386217669358536,0.207,0.165,1
"HADH",0.000150431429967588,0.735217928597323,0.183,0.151,1
"GBP2",0.000151895581896542,0.434185187008493,0.424,0.4,1
"CDK16",0.000152849173906302,-0.285699376935786,0.096,0.13,1
"SBNO1",0.00015490333815675,-0.26152056837372,0.128,0.165,1
"ICE2",0.000156015883055521,-0.41074677052012,0.081,0.111,1
"CD1D",0.000156249414063291,-0.390519613242432,0.076,0.105,1
"GMCL1",0.000157795264280904,-0.281528880759998,0.072,0.101,1
"TGS1",0.000158096889424102,-0.267265550996711,0.075,0.105,1
"PHF20",0.000164228129166616,0.545174611863198,0.278,0.244,1
"CCDC107",0.000164282116493555,0.435121118492349,0.429,0.409,1
"PITPNB",0.000174699168649176,-0.25632093699571,0.136,0.176,1
"CUL1",0.0001776336689551,-0.266107648934556,0.115,0.15,1
"AP2A1",0.000183161766053478,-0.327525672789065,0.097,0.13,1
"N4BP2L1",0.000185046431424297,-0.257930726038838,0.236,0.285,1
"POLR2M",0.000186797149540039,-0.264817723348626,0.099,0.133,1
"NSMCE4A",0.000190199107095027,-0.259849827148526,0.122,0.159,1
"TCF4",0.00019128916871396,0.357315013881231,0.247,0.208,1
"C7orf49",0.000197548367723217,-0.336780507144443,0.081,0.111,1
"BAZ2B",0.000199029316272786,-0.280248920397577,0.143,0.183,1
"SCO1",0.00020653725333642,-0.322238219624499,0.08,0.11,1
"PPP1CB",0.000207349745593356,0.332397918587464,0.657,0.668,1
"TLR2",0.000211832606534643,0.479493040422455,0.286,0.251,1
"PCTP",0.000218136767885082,0.713336626874991,0.114,0.082,1
"ALDH16A1",0.000218503842998752,-0.257295702833136,0.114,0.149,1
"TRIP12",0.000222166124235471,-0.270505032430221,0.17,0.211,1
"CCDC28A",0.000232214021629756,0.519335121920267,0.248,0.213,1
"GFPT1",0.000234054762403852,-0.387282181727498,0.075,0.103,1
"OGT",0.000235061614069535,-0.269958719984905,0.104,0.138,1
"CTSA",0.000246154227367245,0.269072029711742,0.613,0.621,1
"PBX2",0.000248698479633901,-0.290901861751327,0.087,0.117,1
"APOL3",0.000249132604799587,0.609800475677653,0.131,0.097,1
"ST6GAL1",0.000267037325915913,0.609549601588683,0.15,0.117,1
"SESN3",0.000267150134746197,0.629081948004991,0.147,0.114,1
"FAM234A",0.000274046547806943,-0.326357025457461,0.08,0.11,1
"ZNF562",0.000283137982151876,0.70099413426688,0.115,0.084,1
"SLC2A8",0.00029308803581401,0.596122967493382,0.158,0.124,1
"PQLC3",0.000293158351561655,0.479705003798356,0.31,0.284,1
"CASP3",0.000294670300803633,0.555799705099064,0.16,0.126,1
"MILR1",0.000318453409253589,0.650781246415956,0.18,0.147,1
"PAPD4",0.000319296745091515,0.539540457760486,0.24,0.207,1
"INPP5D",0.000321661186783768,0.580674581072758,0.153,0.12,1
"ISCU",0.000324989892800531,0.313365373246162,0.471,0.46,1
"HSD17B14",0.000333141858139031,0.508121485620254,0.204,0.167,1
"NBEAL1",0.00033388010246657,0.300237537414808,0.776,0.816,1
"AIDA",0.000335206570001747,0.517912457761878,0.236,0.202,1
"ZMYM5",0.000344903148442152,-0.313456805962815,0.08,0.109,1
"LMAN2",0.00035045340032744,0.308134256925055,0.574,0.576,1
"GCNT1",0.000370273126696171,0.826321291890148,0.11,0.081,1
"PKN2",0.000371923814245299,0.60727731592721,0.121,0.09,1
"AKAP17A",0.000372854252352653,-0.300409734514945,0.122,0.157,1
"JKAMP",0.00038652575148733,0.459183166021333,0.246,0.211,1
"SNHG12",0.000390467743635604,-0.476881546054794,0.11,0.142,1
"CWF19L2",0.000408129778451001,0.746229097677775,0.145,0.115,1
"STX12",0.000413402731260457,0.39218622444267,0.349,0.319,1
"PIGK",0.000420082480150343,0.55962732245686,0.128,0.096,1
"MTERF4",0.000439373744036237,-0.292730919388832,0.088,0.117,1
"MAPKAP1",0.000450954325970619,-0.303439890059498,0.123,0.157,1
"LYPLA1",0.000456206147239672,0.374340222967046,0.359,0.33,1
"HRSP12",0.000462026919558602,0.665872380132299,0.185,0.154,1
"ITPR2",0.000464544224142408,-0.303427308181355,0.172,0.211,1
"VPS28",0.000470737681777438,0.268824638301236,0.589,0.584,1
"SREBF1",0.000477225519292003,-0.313795692386511,0.074,0.101,1
"URI1",0.000488594328830437,-0.292128504070055,0.073,0.1,1
"LEO1",0.000499509664743415,0.743816550119367,0.109,0.08,1
"NT5DC1",0.000499958702028094,0.726556694190952,0.119,0.09,1
"SORBS3",0.000500341603345814,0.658690180834925,0.143,0.112,1
"ICAM2",0.000507542636237146,0.656770679976782,0.185,0.153,1
"ZNF280D",0.000518992675891268,0.725464557728353,0.109,0.08,1
"FMNL2",0.000520648311727931,0.517431313213316,0.221,0.188,1
"ING2",0.000529926443603919,-0.299285577014523,0.109,0.142,1
"LY6E",0.000545359757312823,-0.329464142957857,0.565,0.594,1
"UGDH",0.000547479899098657,0.724517765295796,0.16,0.13,1
"TKT",0.000548009189326593,0.289019414508296,0.588,0.592,1
"RNF44",0.000582584316210396,-0.347469725772679,0.078,0.106,1
"MRPS18B",0.000584093399382082,0.319768512636656,0.264,0.226,1
"FUOM",0.000588327895254371,0.351746297689841,0.44,0.421,1
"RAD51AP1",0.000605749685164212,-0.277667469945223,0.077,0.104,1
"ERO1B",0.000614706233282463,-0.637725877477676,0.084,0.111,1
"VAMP2",0.000616983190490249,0.388533679133431,0.347,0.319,1
"CIITA",0.000620932104637332,-0.419765626093997,0.088,0.116,1
"TNFRSF14",0.000624468348251404,0.337558876705141,0.395,0.372,1
"ATXN7",0.000640241971529948,-0.316900116092,0.091,0.12,1
"TNNI2",0.000650841300292562,0.631140742898324,0.133,0.103,1
"NINJ2",0.000668835563755803,0.586699967392345,0.129,0.1,1
"CERS5",0.000669007835173718,-0.307081289464954,0.076,0.103,1
"HMGCL",0.000707256935157184,0.530291408540912,0.186,0.154,1
"GTF2B",0.000722003455399828,0.515751590640952,0.262,0.23,1
"ZNF131",0.000744696111084189,-0.25152066636644,0.107,0.138,1
"GBP4",0.000746718788558879,0.277626420625599,0.217,0.179,1
"RP11-1143G9.4",0.000750476503290557,0.46496890351913,0.295,0.356,1
"PCMTD1",0.000772921467553631,0.555392968251272,0.218,0.188,1
"APH1A",0.000776629038213091,0.346911672123344,0.414,0.398,1
"PXN",0.000801691026445384,0.799719609637789,0.105,0.078,1
"TATDN3",0.000816575289044571,0.727829144243476,0.129,0.101,1
"RCHY1",0.000821698280596497,0.548121660837184,0.15,0.12,1
"TEX264",0.00082616451900125,0.399580251169936,0.319,0.292,1
"CORO1B",0.000882667427599781,0.359278514697316,0.466,0.461,1
"CPNE8",0.000948133545327811,0.461333894099266,0.133,0.103,1
"NDRG2",0.000956293862031073,-0.431071306689105,0.115,0.148,1
"YTHDC2",0.000972069895363953,-0.492875682500034,0.084,0.11,1
"CCDC186",0.0010198663759409,-0.268227487794789,0.089,0.117,1
"IER2",0.00102183208900706,0.332113929155325,0.614,0.635,1
"BICD2",0.00105411419570641,-0.273031334855127,0.083,0.11,1
"UBAC2",0.00105536262254576,0.534376260911325,0.253,0.223,1
"C17orf58",0.00109211691326443,-0.459384660781028,0.076,0.101,1
"LONP1",0.00114608511388599,-0.275050331223386,0.088,0.116,1
"ZNF800",0.00114766074732105,-0.254174184017076,0.099,0.128,1
"PAG1",0.00117362459882357,0.494888342503194,0.241,0.211,1
"IGHA1",0.00117484234438558,0.865336286085471,0.165,0.14,1
"GIMAP1",0.00117581005805387,0.588703540660901,0.151,0.122,1
"SSH2",0.00117701962748254,0.506124797291752,0.167,0.137,1
"FCHSD2",0.00129652197879165,0.734146710139004,0.135,0.108,1
"HPS3",0.00131249420629616,0.643927993335602,0.149,0.121,1
"GOT1",0.00131388285048121,0.772989602206069,0.117,0.091,1
"DHRS3",0.00139812924745755,0.391258086980142,0.306,0.28,1
"TRAPPC12",0.00140322730634397,-0.294195169468551,0.083,0.109,1
"PIAS2",0.00141913396152365,0.573291256852658,0.13,0.103,1
"LENG1",0.00143048012569517,0.596451845173834,0.14,0.111,1
"TMEM39A",0.00143226567816137,0.533351892562035,0.112,0.084,1
"NR3C1",0.00147259274367181,-0.348826175775597,0.245,0.29,1
"SERPINB6",0.00148775316195032,0.290901812863846,0.513,0.51,1
"FAM21A",0.0014937172873898,0.608782963545604,0.137,0.109,1
"CTSO",0.00150819564229028,0.563906377622656,0.125,0.097,1
"LMO2",0.00151217602781234,-0.267680997379703,0.081,0.107,1
"ING3",0.00153166732096368,0.536553565872097,0.158,0.129,1
"TIMM44",0.00154183524522313,-0.252331630805447,0.104,0.134,1
"LMBRD1",0.00156585717226811,0.464348174091451,0.25,0.221,1
"RSRC2",0.00158884185733801,0.258860918044563,0.456,0.434,1
"C6orf48",0.0016404276374515,0.342334968678637,0.435,0.422,1
"POU2F2",0.00165749782990723,0.664884851575308,0.106,0.081,1
"PALLD",0.00166921211411401,-0.386706627568072,0.075,0.1,1
"AHCY",0.00167951523303336,-0.327124272010588,0.233,0.268,1
"ABHD14B",0.00168397017509194,0.497475134960716,0.219,0.191,1
"CALD1",0.00169804596023591,0.486968435894241,0.179,0.149,1
"BIN2",0.00171432194633543,0.561932819782128,0.195,0.167,1
"DIAPH2",0.00175623590742962,0.563947001196452,0.109,0.083,1
"STOM",0.00175719928779294,0.303504810506764,0.44,0.425,1
"FOXN3",0.00178545114881988,0.433570089187918,0.294,0.269,1
"APOBEC3G",0.00183852444814226,0.46538873715455,0.141,0.112,1
"EPSTI1",0.00184526025244706,0.304741368503977,0.449,0.426,1
"OPN3",0.00187193152827658,-0.312167695447868,0.241,0.284,1
"ECHS1",0.00187514344342804,0.336232652234273,0.493,0.493,1
"PPP1R21",0.00188199545509493,0.622030002948518,0.102,0.077,1
"KRCC1",0.00195577938909491,0.375835699693964,0.191,0.16,1
"GHDC",0.00196415404347332,0.578538629952111,0.104,0.079,1
"SAR1B",0.00199063217004002,0.457893741196442,0.289,0.264,1
"CD1C",0.00202559607024275,-0.323285057717153,0.09,0.115,1
"PLAA",0.00202985939561706,-0.258075394295795,0.078,0.103,1
"MSMO1",0.00205181717647589,0.561024922436133,0.121,0.095,1
"SECTM1",0.00206907899385097,0.56540975453622,0.12,0.094,1
"SIAH2",0.00209563298265619,0.502053106160223,0.261,0.232,1
"SP140L",0.00213196130306767,0.611431143189304,0.124,0.097,1
"ABCC5",0.00214137195158064,0.48812181184744,0.151,0.123,1
"HLA-DQB2",0.00218991339408503,-1.74361870723702,0.079,0.102,1
"OLFML2B",0.00229204942007994,-0.296238291385771,0.108,0.136,1
"FGD4",0.00237729021166178,0.406265405525228,0.233,0.202,1
"DHCR24",0.00239453914891082,0.717213306000842,0.14,0.115,1
"WDR45",0.00243343321441393,0.424914211736202,0.194,0.165,1
"PMPCB",0.00281414566995132,0.430680749527148,0.207,0.179,1
"PIAS1",0.00283600141551751,0.435718474795185,0.234,0.205,1
"HMOX1",0.00295681557029146,-0.382602238214135,0.592,0.648,1
"MAN2B1",0.00307349113103166,-0.280150688003465,0.08,0.105,1
"FAM21C",0.00315197534542473,0.476002270037615,0.136,0.11,1
"AMDHD2",0.00326291199341537,0.391220788745175,0.222,0.194,1
"FAM26F",0.00328105830115446,0.27697045349698,0.615,0.646,1
"CYB561A3",0.0033177127671633,0.470891918304346,0.157,0.129,1
"DUSP11",0.00360895076412312,0.63785423071781,0.151,0.126,1
"PDCD4",0.00363580926044214,0.406077516457523,0.25,0.226,1
"MPP1",0.00369514161475378,0.31962717172699,0.434,0.423,1
"RASSF3",0.0037150222576551,0.356036182867529,0.252,0.223,1
"RP11-138A9.2",0.00372723196135738,-0.364094819620946,0.159,0.188,1
"NUP214",0.00376607440534243,0.453132057076179,0.312,0.293,1
"NMD3",0.00387340717170785,0.413728932144207,0.167,0.14,1
"GRHPR",0.00388390355470799,0.398780240860214,0.378,0.369,1
"BIN1",0.00390766342993521,0.497750411107889,0.207,0.182,1
"PIK3C2A",0.00391348041030646,0.696812197855324,0.121,0.098,1
"CHID1",0.00412879411218308,0.460838191656751,0.265,0.243,1
"LACC1",0.00420341630977628,0.593341100141096,0.113,0.089,1
"MYCBP2",0.00425235835245139,0.444589059479697,0.229,0.204,1
"EIF2S3",0.00431908286100525,0.380766551208033,0.387,0.373,1
"CASP1",0.00445250356271296,0.294590502012764,0.492,0.488,1
"PLTP",0.00469899341672326,-0.26544355979635,0.438,0.479,1
"UQCRC2",0.00503592722913381,0.277320684330991,0.485,0.483,1
"GSAP",0.00551344508827102,0.405143053368644,0.161,0.135,1
"COX11",0.00569411548469175,0.456634446554156,0.161,0.136,1
"RGS18",0.00590210134709323,0.447620483352466,0.232,0.208,1
"GNAI3",0.00599418712294552,0.28671949540751,0.483,0.484,1
"JCHAIN",0.00616916752669614,-0.422782541730338,0.124,0.099,1
"FAH",0.00632619580013042,0.417221686544823,0.196,0.173,1
"ARRDC1",0.00675344278015146,0.521234917370455,0.169,0.146,1
"FES",0.006764231671622,0.477399737340049,0.232,0.209,1
"ILF3-AS1",0.00694012435919275,-0.468682441343898,0.107,0.132,1
"GCC2",0.00721196054656889,0.401457768835903,0.243,0.219,1
"FSCN1",0.00750279813004476,-0.397148451009632,0.159,0.188,1
"ZRANB2",0.00799327787171078,0.47533455803794,0.19,0.166,1
"DBP",0.00814871612861013,0.484770708722276,0.107,0.086,1
"TCEA1",0.00830155553638417,0.36848756982213,0.375,0.367,1
"SIGLEC1",0.00832227061282739,0.46715729386177,0.173,0.149,1
"TUBB",0.00847915215517524,-0.281970093229675,0.761,0.747,1
"SNX29",0.00909814600115431,0.50334877864258,0.133,0.111,1
"TCF12",0.00921286192020033,0.474186500859012,0.159,0.135,1
"HAAO",0.00964527141412311,0.528142658323678,0.124,0.103,1
"DARS",0.00975238437155641,0.319372876429505,0.43,0.423,1
"ITSN2",0.0100463091188814,0.364829056855822,0.279,0.259,1
"TLN1",0.0102685935012623,0.336925858129548,0.367,0.355,1
"RBM23",0.0104283599416456,0.339927755467054,0.183,0.157,1
"NDFIP1",0.0104322825222021,0.250717307436098,0.545,0.565,1
"VPS13C",0.0105567759359713,0.40253386367777,0.207,0.183,1
