"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EIF4EBP1",4.58950368415376e-05,-0.353101061913913,0.081,0.148,1
"HSPBP1",4.65501910536156e-05,-0.656665963789544,0.059,0.116,1
"AHSG",4.65839229429827e-05,1.82417233165159,0.208,0.128,1
"RIT1",4.66734165934482e-05,-0.332063757736228,0.105,0.184,1
"CLPTM1",4.72588427008729e-05,-0.554168954542427,0.097,0.169,1
"PNKD",4.88109819830976e-05,-0.318417726544363,0.139,0.228,1
"GNPDA1",4.88931057359339e-05,-0.441032562222193,0.06,0.119,1
"PITHD1",5.07763497483986e-05,-0.429454847459085,0.132,0.22,1
"HIST1H1C",5.08187474754234e-05,-0.320842558755324,0.134,0.22,1
"GPAA1",5.14859556385511e-05,-0.537129718334544,0.112,0.19,1
"NCF1",5.22291405442802e-05,-0.67502502872239,0.112,0.187,1
"TRIM13",5.26330163520492e-05,-0.425643115431532,0.093,0.166,1
"FIBP",5.39853005637764e-05,-0.35196109893472,0.151,0.243,1
"HACD4",5.42948237629423e-05,-0.450510389722815,0.083,0.151,1
"DEF6",5.55740062659878e-05,-0.408969790449577,0.15,0.243,1
"LYSMD2",5.57650207005978e-05,-0.44167398400579,0.115,0.196,1
"N4BP2L2",5.65970388855665e-05,0.798339301980142,0.437,0.389,1
"GGA2",5.78529845824412e-05,-0.520554663669331,0.079,0.145,1
"POLDIP3",5.79296326513338e-05,-0.384601853711824,0.07,0.134,1
"GTPBP8",5.81974588318651e-05,-0.43227428898914,0.067,0.128,1
"NUTF2",5.83324736483062e-05,-0.282453848465176,0.2,0.309,1
"FAM107B",5.85370644421072e-05,-0.26704700243921,0.239,0.359,1
"RHOF",5.96572654464099e-05,-0.259607503978967,0.25,0.377,1
"NTMT1",5.97391386253031e-05,-0.27686055125597,0.129,0.217,1
"KDELR1",6.10711786482741e-05,-0.416996236593921,0.156,0.246,1
"CBX1",6.1447239841289e-05,-0.601239177063779,0.064,0.122,1
"STARD10",6.17222971255606e-05,-0.675048819057964,0.051,0.104,1
"GPATCH2L",6.29092338555616e-05,-0.676167949669419,0.066,0.125,1
"TMBIM1",6.31947736495997e-05,-0.465001127328323,0.096,0.169,1
"EXOSC3",6.31949778508575e-05,-0.331323920568876,0.087,0.157,1
"GSS",6.36128277906905e-05,-0.561597603787647,0.064,0.122,1
"PRRC2A",6.400670100939e-05,-0.526802394374853,0.065,0.125,1
"MRPL45",6.49925336976667e-05,-0.441594247580679,0.063,0.122,1
"POLR2A",6.51860807039673e-05,-0.357218169656989,0.103,0.178,1
"ACADVL",6.53898496939817e-05,-0.266327767498623,0.197,0.306,1
"CCDC124",6.55004263137458e-05,-0.363663742536626,0.154,0.246,1
"FGA",6.56512170662173e-05,1.7638487180686,0.147,0.074,1
"PSMG4",6.57120511347614e-05,-0.579858478863621,0.057,0.113,1
"HK1",6.57526630091489e-05,-0.627998193354811,0.081,0.145,1
"HPGD",6.60887786739186e-05,1.90175002101086,0.127,0.056,1
"MRPL2",6.64071601117519e-05,-0.46794136405173,0.098,0.169,1
"CFAP36",6.64649639495777e-05,-0.593292006772868,0.068,0.128,1
"SMYD2",6.77792750386362e-05,-0.707484399964542,0.058,0.113,1
"KPNA4",6.79329159495321e-05,-0.642833302066029,0.072,0.134,1
"NCSTN",6.9123052952908e-05,-0.39172019791684,0.069,0.131,1
"SNRPA",6.94098910965209e-05,-0.387549984564772,0.094,0.166,1
"SOCS3",6.98122531038691e-05,-0.48860753602804,0.23,0.335,1
"HAUS1",6.98333083808013e-05,-0.348742771162587,0.079,0.145,1
"FAM195A",7.15280358678466e-05,-0.764431197923674,0.054,0.107,1
"ATG101",7.16933671527074e-05,-0.290153963649147,0.139,0.228,1
"COMT",7.20336896350063e-05,-0.493222886636497,0.121,0.202,1
"TSR3",7.21494585075046e-05,-0.656008666710065,0.072,0.134,1
"TTF1",7.2527819540616e-05,-0.31422145570109,0.075,0.139,1
"PDLIM1",7.43788525657859e-05,-0.59851762137982,0.064,0.122,1
"MAP2K3",7.48549908865567e-05,-0.32119668160672,0.154,0.249,1
"CINP",7.71189097901495e-05,-0.491859490379931,0.074,0.136,1
"FAAP20",7.71257047353191e-05,-0.449284305257319,0.164,0.258,1
"IFRD2",8.05086021585675e-05,-0.795706776976875,0.052,0.104,1
"MGAT2",8.24928051179015e-05,-0.430757633813413,0.088,0.157,1
"HSF1",8.26552310223652e-05,-0.441733713125347,0.107,0.184,1
"LAMTOR1",8.31247428212946e-05,-0.304050044757791,0.234,0.35,1
"MID1IP1",8.31502637337378e-05,-0.342787567701752,0.078,0.142,1
"GLTP",8.39006149267838e-05,-0.30249698931902,0.104,0.181,1
"PFKP",8.44715736826957e-05,-0.351745548089393,0.082,0.148,1
"PAFAH1B2",8.44797692157149e-05,-0.288016919600414,0.123,0.208,1
"FBXW2",8.58565142633865e-05,-0.525004628782741,0.082,0.148,1
"OAZ2",8.9865005306535e-05,-0.391382341203766,0.136,0.223,1
"UBE2J1",9.09680517295473e-05,-0.462756430552883,0.134,0.217,1
"IFI16",9.11900072067371e-05,0.730111456420223,0.501,0.484,1
"NAE1",9.13729424523519e-05,-0.35895528565628,0.092,0.163,1
"COMTD1",9.14529322630136e-05,-0.493631052754929,0.07,0.131,1
"C15orf61",9.38795516440427e-05,-0.496051723854021,0.074,0.136,1
"SLC35B1",9.44102042126555e-05,-0.314612599233806,0.104,0.178,1
"C6orf89",9.4782816398317e-05,-0.368327238369118,0.071,0.134,1
"CRK",9.64998855543992e-05,-0.600714804107897,0.071,0.131,1
"DCP2",9.68142847563755e-05,-0.445757172593939,0.089,0.157,1
"TRIB1",9.71721603958518e-05,-0.687272656187785,0.055,0.107,1
"IL2RG",9.79133176244635e-05,0.472041795006452,0.667,0.671,1
"PAK2",9.90601371178062e-05,-0.363929149616085,0.184,0.285,1
"SNX10",9.9242120852952e-05,-0.408462307499265,0.091,0.16,1
"TIMMDC1",0.000101186307234045,-0.316566342690374,0.097,0.169,1
"ENOPH1",0.000101262634012941,-0.462770641557725,0.085,0.151,1
"TIMM44",0.00010294131772772,-0.530337500578487,0.056,0.11,1
"MTX2",0.000104078816178522,-0.345883130738383,0.06,0.116,1
"S100A16",0.000106157138853973,-0.470657100428572,0.071,0.131,1
"GSTA1",0.000107107466016022,2.03209003805175,0.15,0.08,1
"C15orf48",0.000111119138743189,-0.637670165301559,0.078,0.142,1
"RNASET2",0.000111983765975896,-0.291304091330493,0.301,0.427,1
"KCTD20",0.00011257693666045,-0.428121905972197,0.072,0.134,1
"RPL26L1",0.000113137988540312,-0.42145814754066,0.09,0.157,1
"GAR1",0.000113396855052427,-0.470546869456702,0.052,0.104,1
"HERPUD1",0.000113454283658767,0.604708005683454,0.671,0.688,1
"USP12",0.000115470602730404,-0.735478568038603,0.051,0.101,1
"CD3E",0.000116228523565858,0.53752561776069,0.639,0.677,1
"TCF7",0.000116908011997227,-0.442823778237297,0.136,0.22,1
"MPG",0.000118608541572823,-0.507233900863775,0.129,0.208,1
"CHTOP",0.000119975657042827,-0.334999879943904,0.122,0.202,1
"GANAB",0.000122461145046695,-0.664299010962192,0.061,0.116,1
"ANKRD39",0.000122618247679831,-0.51193517445127,0.078,0.139,1
"APEX1",0.000125365153747333,-0.276839749603232,0.179,0.279,1
"MTPN",0.000125551187350898,-0.280210932550315,0.128,0.211,1
"HLA-A",0.000126016703307416,0.272980547561848,0.996,1,1
"MED17",0.000126690749522277,-0.300613198683428,0.102,0.175,1
"RAB11FIP1",0.000128721262768606,-0.311417745524854,0.172,0.267,1
"USP14",0.000132052122859018,-0.433405951241336,0.103,0.175,1
"CSTB",0.000132546388311449,-0.286839004689807,0.478,0.665,1
"TPGS2",0.000134228402798279,-0.32235370763933,0.087,0.154,1
"MOCS2",0.000134704125830384,-0.337682648647232,0.081,0.145,1
"HGS",0.000134794580055753,-0.654454882225113,0.055,0.107,1
"GTPBP1",0.000134854520223607,-0.455331561199641,0.088,0.154,1
"TIPRL",0.000136371189615101,-0.303881820623871,0.148,0.237,1
"TMEM2",0.000137658199365188,1.24598520968067,0.23,0.154,1
"SF3A2",0.000137666266858526,-0.371186209830335,0.098,0.169,1
"KHDRBS1",0.000139676473740622,-0.25316848576509,0.26,0.386,1
"CTSB",0.000140852932800778,-0.296744151740189,0.316,0.451,1
"MRPS25",0.000141799419339818,-0.342522143114026,0.075,0.136,1
"SIAH2",0.00014246773281858,-0.329636249138667,0.121,0.202,1
"IGFLR1",0.000142900012788373,-0.587676296639358,0.092,0.157,1
"IDS",0.00014852267661213,0.837468769675566,0.361,0.297,1
"MYC",0.000151453137573831,-0.443528051479581,0.074,0.134,1
"FAM104A",0.000152406357921408,-0.313216519278003,0.108,0.181,1
"IRF2BP2",0.000152471761745262,-0.374727744128157,0.165,0.255,1
"CD70",0.000152634672409705,-0.745856771661808,0.077,0.136,1
"SNHG7",0.000154034496614356,-0.44811085544131,0.171,0.264,1
"PHF20L1",0.000157867495515327,-0.431220968128665,0.139,0.22,1
"MAP4K4",0.000161576307962578,-0.563631658579613,0.051,0.101,1
"NUCKS1",0.000162619929677148,-0.325565644573619,0.262,0.377,1
"RELT",0.000162660735467699,-0.498966015198927,0.063,0.119,1
"MLEC",0.000163161286393688,-0.551072738403308,0.117,0.19,1
"ZNF326",0.000165094299654032,-0.617485824046905,0.062,0.116,1
"MGAT1",0.000168391349779966,-0.303642732016571,0.163,0.255,1
"SSU72",0.00017383555182629,-0.284177372653585,0.254,0.371,1
"CBX6",0.00017768321487904,-0.367181634943973,0.1,0.169,1
"LIMS1",0.000179998842311488,-0.253224510489139,0.201,0.3,1
"DPH3",0.000181444278663378,-0.255698350372183,0.121,0.199,1
"KLRG1",0.000182868130003559,1.66640690178599,0.118,0.053,1
"GLS",0.000186847285084054,-0.468693512741394,0.103,0.172,1
"CDS2",0.0001904203415505,-0.3373460446287,0.09,0.157,1
"PHKG1",0.000190715665732923,-0.31357116607499,0.055,0.107,1
"TXNL4A",0.000195967682055695,-0.55181501723711,0.112,0.181,1
"RFXANK",0.000199865030945376,-0.477594564439112,0.092,0.157,1
"BID",0.000201449746664007,-0.311302251278224,0.136,0.217,1
"MRPS22",0.000202797934738234,-0.316517882769161,0.082,0.145,1
"WDR61",0.000207888182409673,-0.296953940696525,0.102,0.172,1
"UGDH",0.000212802088148222,-0.385229253861403,0.069,0.125,1
"PGRMC1",0.000213252629170949,-0.49964084400946,0.099,0.166,1
"MAF1",0.000222776401815321,-0.292330049800987,0.211,0.315,1
"DNAJC2",0.000223449843620731,-0.354468390997501,0.098,0.166,1
"CCZ1",0.000227579745395939,-0.258026661369652,0.112,0.187,1
"KPNA3",0.000230411639836745,-0.529631796892892,0.065,0.119,1
"CASP7",0.000235779159529013,-0.502765160754501,0.056,0.107,1
"UNC119",0.000237804968364509,-0.568278868360427,0.058,0.11,1
"URM1",0.000240176313806492,-0.37231274389287,0.115,0.187,1
"NAF1",0.000243388342206299,-0.651792896072014,0.073,0.131,1
"CDC26",0.000247736136756839,-0.264560452807656,0.181,0.276,1
"PFKFB3",0.00024831310636544,-0.306138148711547,0.186,0.282,1
"ELP5",0.000257128491572764,-0.46439890839685,0.082,0.142,1
"MAPK6",0.000258254750014091,-0.497638144043934,0.061,0.113,1
"ASXL1",0.00027053989414861,-0.435142829821296,0.06,0.113,1
"MT-ND3",0.0002736950100259,0.433079254054465,0.875,0.985,1
"HIBCH",0.000276206718391585,-0.292575634948901,0.088,0.151,1
"TIMM10",0.000283144457818074,-0.292957091248213,0.108,0.181,1
"LINC00998",0.000288257951983459,-0.251553342671616,0.11,0.181,1
"FOXP3",0.000291106858541459,-0.690042966971322,0.071,0.125,1
"LINC-PINT",0.000292305394044027,0.951741683358472,0.24,0.166,1
"POLE4",0.000293635960604017,-0.283695247893967,0.183,0.276,1
"EIF2B5",0.000293936329473487,-0.313676344311166,0.067,0.122,1
"LAPTM5",0.000295275285524512,0.364461655934126,0.691,0.724,1
"TMC6",0.000295652762136648,-0.344535678323716,0.146,0.228,1
"FUOM",0.000296654414525499,-0.3022800490866,0.099,0.166,1
"DENND4A",0.000297223229775934,-0.358906247121487,0.082,0.142,1
"KARS",0.000299514613617855,-0.268310410731654,0.183,0.276,1
"KCNK6",0.000301018878086829,-0.725167448203967,0.053,0.101,1
"AKTIP",0.000303168607934692,-0.667705814120364,0.063,0.116,1
"TRIB2",0.000317634724078541,-0.660797745018297,0.053,0.101,1
"GSDMD",0.000319042735013826,-0.300989828467573,0.182,0.273,1
"FBXL15",0.000324482551882945,-0.508565514983077,0.069,0.125,1
"CCR7",0.000324925611449218,-0.384127786674568,0.182,0.27,1
"SCNM1",0.000329042963286258,-0.31281591146711,0.121,0.196,1
"BRI3",0.000329046749176175,-0.458534485917151,0.065,0.119,1
"CCL3L3",0.000332094919715731,1.10397640527304,0.242,0.175,1
"LUZP1",0.000333670940060757,-0.32187651412129,0.14,0.22,1
"CDKN2A",0.00034229458719931,-0.549096332253429,0.068,0.122,1
"HIST1H2AC",0.000344574904316181,-0.510548656528766,0.084,0.142,1
"KRAS",0.000348140078872237,-0.294128390082745,0.142,0.223,1
"OTULIN",0.000351864450584252,-0.407499883509262,0.091,0.154,1
"BCL11B",0.000353549460000992,-0.519289126525805,0.123,0.193,1
"AHI1",0.0003599835614391,-0.280806519550232,0.098,0.163,1
"SRM",0.000368100642065504,-0.639873255578806,0.056,0.104,1
"SRA1",0.000369288812410419,-0.323534950702452,0.153,0.234,1
"OARD1",0.000370006463103877,-0.34736951326843,0.102,0.169,1
"PPP1R16A",0.000370450513055818,-0.497138132868908,0.058,0.107,1
"ARMC10",0.000375451036111568,-0.542214406713251,0.079,0.136,1
"CMC1",0.000388924620017066,1.43591000743552,0.312,0.252,1
"ZNF581",0.000392948529456702,-0.405507534988387,0.057,0.107,1
"LLNLR-245B6.1",0.000394840409918334,-0.412476923355761,0.055,0.104,1
"TIMM22",0.000396549104119453,-0.406758340171779,0.053,0.101,1
"PSPC1",0.000402781989370632,-0.386874338274993,0.08,0.139,1
"YIF1A",0.000411804459085811,-0.320441232919666,0.135,0.211,1
"P2RX4",0.00041685782822088,-0.518675415207285,0.056,0.104,1
"ETHE1",0.000419035876953744,-0.266067688746656,0.142,0.223,1
"RMDN1",0.000424550801838939,-0.627813562446889,0.06,0.11,1
"TIMM9",0.000425128168260434,-0.530423644689301,0.081,0.139,1
"DDX24",0.000427287515023924,0.505212885093788,0.584,0.573,1
"SUPT5H",0.000430090877034072,-0.335469946955477,0.142,0.22,1
"GPR137B",0.000433207102693551,-0.6426051121485,0.054,0.101,1
"NUDT1",0.000438966861869955,-0.253219425300098,0.102,0.169,1
"CCDC53",0.000439987651482753,-0.250108994019573,0.11,0.181,1
"ACTR1A",0.000445204449576385,-0.310681875976658,0.101,0.166,1
"ATPAF1",0.000445665465971701,-0.496657465528597,0.064,0.116,1
"LEPROTL1",0.000453857562852284,0.484126811473891,0.617,0.632,1
"SH3BGRL",0.000454272759218778,0.739483921920372,0.349,0.291,1
"MIAT",0.000457665380830753,-0.433120470454232,0.062,0.113,1
"NAAA",0.000462965750233414,-0.649107848973088,0.054,0.101,1
"PPA2",0.000465819912421575,-0.33691449040103,0.112,0.181,1
"TFRC",0.000467607917550792,-0.432406834268167,0.086,0.145,1
"RBM39",0.000467777669083491,0.444331248188039,0.644,0.682,1
"PHTF1",0.000468981540885972,-0.563728173485834,0.06,0.11,1
"NDUFS1",0.000477813459539974,-0.375130119135813,0.062,0.113,1
"METTL23",0.000477825657918902,-0.290302152127502,0.113,0.184,1
"BLOC1S6",0.000480959045711606,-0.289467265303867,0.094,0.157,1
"MCUR1",0.000487722504550262,-0.732895163887612,0.066,0.116,1
"NABP2",0.000501526816894165,-0.418724602569864,0.062,0.113,1
"CD151",0.00050868333713647,-0.391149254787882,0.109,0.175,1
"MITD1",0.000516481946897174,-0.273801078768019,0.11,0.178,1
"TP53RK",0.00051900705593933,-0.453370194759036,0.067,0.119,1
"SERPING1",0.000521109813049497,-0.259028055735082,0.133,0.211,1
"SLC25A37",0.000525527349280024,-0.32161710335325,0.056,0.104,1
"NUDT16L1",0.000527288248370751,-0.416776329665825,0.099,0.163,1
"PRKAR2A",0.000528716565211189,-0.317809501743414,0.103,0.169,1
"UTP18",0.000530817718938656,-0.486845320116492,0.076,0.131,1
"KIN",0.000545492741812143,-0.297805133148242,0.059,0.11,1
"METTL5",0.000545582955065575,-0.328265621087318,0.115,0.184,1
"PTGER4",0.000545745752244658,0.866397685539115,0.311,0.243,1
"GNB1",0.000546346018180484,-0.321449723908936,0.116,0.187,1
"LGALS9",0.000553556675860461,-0.357627556919,0.069,0.122,1
"RPL36AL",0.000557181078521215,0.275160699834047,0.873,0.89,1
"STAT5B",0.000558909521493656,-0.567238822243783,0.054,0.101,1
"DNAJC4",0.000560430086020896,-0.612820868415425,0.079,0.134,1
"C12orf45",0.000573334617164997,-0.558594210521157,0.055,0.101,1
"FN1",0.000577856915052334,-0.298536344865894,0.11,0.178,1
"AP1S1",0.000584899173502855,-0.33294061544408,0.098,0.16,1
"GBP4",0.000604404674496721,-0.374295442827143,0.098,0.16,1
"BAZ2A",0.0006194566240829,-0.29453869252688,0.093,0.154,1
"MCRS1",0.000621724367671367,-0.383163655406711,0.06,0.11,1
"AKAP17A",0.000624334749264599,-0.482606014859293,0.087,0.145,1
"PYURF",0.000628227444827052,-0.271167304978913,0.225,0.326,1
"MARK3",0.000632558038018149,-0.436183971466263,0.116,0.184,1
"COA1",0.000632651129317096,-0.267736399629682,0.095,0.157,1
"CTSH",0.000646055605859638,-0.354931814597099,0.116,0.184,1
"RNASE1",0.000646430565871571,1.70248958376153,0.109,0.053,1
"RPIA",0.000650155052230672,-0.27429621072638,0.098,0.163,1
"SNX20",0.000654455744684894,-0.513470221398841,0.072,0.125,1
"SIRPG",0.000655181520182649,-0.430565014704481,0.124,0.193,1
"TBC1D10C",0.000658525724312352,-0.34923340628013,0.176,0.261,1
"SPPL2A",0.000672582990513565,-0.357296259904126,0.151,0.228,1
"TBC1D1",0.000685543208064968,-0.514464646841281,0.067,0.119,1
"TNFRSF1A",0.000692672166132291,-0.49281577879841,0.055,0.101,1
"SPTBN1",0.000704408436000678,-0.648853074227768,0.071,0.122,1
"EBAG9",0.000704794622987199,-0.375812322133651,0.068,0.119,1
"SRPK1",0.000720378970050981,-0.339340557543705,0.096,0.157,1
"LASP1",0.000737325180008079,-0.296502236478199,0.127,0.199,1
"DHX38",0.000750029439114672,-0.449455039595363,0.055,0.101,1
"BCL2L1",0.00075965679225329,-0.326228540236047,0.071,0.125,1
"QARS",0.000760358726523933,-0.311048536990703,0.123,0.193,1
"ZNF688",0.000762736431238106,-0.669027147859895,0.06,0.107,1
"CMAS",0.000771510205804458,-0.348405185280239,0.076,0.131,1
"MX2",0.000775044280324954,-0.496792144002259,0.055,0.101,1
"GCH1",0.000778073806503508,-0.384014801910803,0.085,0.142,1
"NSMCE4A",0.000779448374252996,-0.499541938247978,0.066,0.116,1
"LINC00667",0.000784473873859042,-0.441705316047782,0.057,0.104,1
"ERO1B",0.000796826557921575,-0.656444100344069,0.067,0.116,1
"MED13",0.000817932225899672,-0.406616176770239,0.057,0.104,1
"CD5",0.000819002838126346,-0.293522644534433,0.132,0.205,1
"MAP7D1",0.000821468145095316,-0.312394165869806,0.124,0.193,1
"PSMD5-AS1",0.000824668426126075,-0.346988254877642,0.081,0.136,1
"UROS",0.000828536011195315,-0.524619632559762,0.084,0.139,1
"SAE1",0.000833334114602956,-0.28071610101825,0.101,0.163,1
"DCTD",0.000834090834388738,-0.359045747159358,0.085,0.142,1
"TRIM38",0.000834911652018049,-0.287593960063933,0.098,0.16,1
"SLC52A2",0.000840740358134358,-0.551178869002577,0.071,0.122,1
"SMARCC1",0.000844430477524734,-0.450674607717272,0.077,0.131,1
"DHX9",0.000856412625507893,-0.346790915484709,0.085,0.142,1
"HS3ST3B1",0.000858828936126607,-0.546374027575401,0.064,0.113,1
"PBX4",0.000871780371859336,1.24514399179998,0.14,0.08,1
"TRABD",0.0008755458556018,-0.506346193123384,0.121,0.187,1
"TRIM27",0.000882873273587081,-0.445015825987817,0.057,0.104,1
"TPD52L2",0.000883474213319813,-0.303164715925709,0.085,0.142,1
"SRRM1",0.000898312697200137,0.640632298962398,0.401,0.362,1
"FDFT1",0.000915367526419687,-0.260337503786876,0.141,0.217,1
"CCM2",0.000915692619788693,-0.377923650776732,0.09,0.148,1
"SNRPA1",0.000929722408296187,-0.265528404994631,0.149,0.226,1
"PTS",0.000937046320761324,-0.341195525926861,0.088,0.145,1
"FDX1",0.000939087582077321,-0.280450836257391,0.165,0.243,1
"CH17-189H20.1",0.00094763923064901,-0.281067535361555,0.167,0.249,1
"ZCCHC9",0.000958735079914883,-0.265750875573547,0.057,0.104,1
"SUSD3",0.0009726376212915,-0.320530812119916,0.095,0.154,1
"C17orf62",0.000983213535286202,-0.349100394018494,0.118,0.184,1
"NUP210",0.00100881631304721,-0.443862244047133,0.062,0.11,1
"AC006129.2",0.00101435492352818,1.66193988039415,0.121,0.065,1
"IQGAP2",0.00102875817369956,1.02570790139126,0.18,0.116,1
"TM9SF3",0.00103589171724336,-0.552893767129329,0.093,0.148,1
"RGS19",0.0010414614977826,-0.378299081020089,0.086,0.142,1
"CXorf40A",0.00106397629541024,-0.486802066074049,0.056,0.101,1
"ARL2",0.00107326151609145,-0.293353047725463,0.088,0.145,1
"NAA16",0.00107474310384565,-0.373858227110361,0.06,0.107,1
"PHF11",0.00107631502130872,-0.277970079312341,0.116,0.184,1
"C1GALT1C1",0.00108507863384334,-0.416362047929635,0.06,0.107,1
"EFHD2",0.00109522706334155,-0.269269253958551,0.152,0.228,1
"COX16",0.00109848002065443,-0.358484657877215,0.073,0.125,1
"ARL3",0.00110905342120157,-0.396865280167835,0.072,0.122,1
"PABPN1",0.00110978118358227,-0.383486100939299,0.103,0.163,1
"UNC13D",0.00111884330730074,-0.525275664023554,0.069,0.119,1
"INSIG2",0.00113796397857872,-0.273691961061553,0.073,0.125,1
"HLA-DMA",0.00114021247536858,-0.260486077597992,0.21,0.297,1
"ZBTB43",0.00114766493669889,-0.27641747126876,0.102,0.163,1
"LIMA1",0.00115571834628021,-0.360155716725653,0.069,0.119,1
"FRA10AC1",0.00115753070726969,-0.408117942271327,0.056,0.101,1
"ADA",0.00116765711374743,-0.32181746929864,0.127,0.196,1
"SLA",0.0011786239008632,0.70705714703355,0.369,0.318,1
"KLRB1",0.00118045667520447,0.718097751550406,0.474,0.427,1
"ZC3H11A",0.00118987929118083,-0.331152786066897,0.084,0.139,1
"TMEM59",0.00124054699580685,0.496488434870704,0.582,0.614,1
"SLC2A4RG",0.00124322161489984,-0.421162905782476,0.056,0.101,1
"PIGX",0.00124331226128325,-0.497113663476514,0.061,0.107,1
"CDC42EP3",0.001256861601258,-0.321790111885309,0.138,0.211,1
"NEK7",0.00126900692978152,-0.492103312833556,0.058,0.104,1
"GTF2I",0.00133902141209242,-0.320531164288374,0.103,0.163,1
"SERINC5",0.00134448386583522,-0.259444771808338,0.115,0.181,1
"ARL4A",0.00135500476979496,0.751968512772834,0.393,0.365,1
"KMT5C",0.00140475178817405,-0.309870973041407,0.086,0.142,1
"PMM1",0.00143066467123314,-0.298366230903425,0.061,0.107,1
"CSNK1G3",0.00146142227696404,-0.455776907939957,0.068,0.116,1
"ISOC2",0.00153259883435361,-0.480885255254657,0.083,0.134,1
"ADK",0.00154148607285848,-0.372410825405884,0.068,0.116,1
"HNRNPD",0.00160446760536369,-0.330258159498585,0.178,0.255,1
"CTSS",0.00163932815193023,0.763090186695547,0.317,0.264,1
"TMEM70",0.00165267165315825,-0.280141079885734,0.142,0.211,1
"GMPS",0.00165518747020909,-0.268489411803907,0.067,0.116,1
"TAF11",0.00171399531301853,-0.280063632059321,0.097,0.154,1
"EXOSC7",0.00175865990260555,-0.300233355594662,0.068,0.116,1
"SRSF7",0.00175923272169106,0.34534887175929,0.7,0.715,1
"ERVK3-1",0.00180502770677564,-0.27403977278891,0.074,0.125,1
"NFATC1",0.0018081139940854,-0.496431185046747,0.082,0.134,1
"PLEKHA2",0.00183085831052338,-0.482021830589576,0.084,0.136,1
"SDE2",0.00183190481585977,-0.261460888050627,0.072,0.122,1
"PHF20",0.00186366750899688,0.88635616188092,0.271,0.22,1
"NOC2L",0.00187993062476908,-0.296919938223949,0.113,0.175,1
"A1BG",0.00191093977204146,1.10451519276533,0.176,0.119,1
"TMPO",0.00191975441571672,-0.370016354369523,0.098,0.154,1
"ISCA2",0.00192800901740061,-0.337237581000399,0.066,0.113,1
"CCDC57",0.00193799992340062,-0.313527624819429,0.095,0.151,1
"CRELD2",0.00199775835397726,-0.323428624240822,0.128,0.193,1
"ATP2B4",0.00202800913961816,-0.452566074110033,0.067,0.113,1
"MAGEH1",0.0020434564250097,-0.332117791252543,0.094,0.148,1
"TOLLIP",0.00207527629153457,-0.476754367832172,0.073,0.122,1
"NDUFAF4",0.00209499880184525,-0.360944598957865,0.075,0.125,1
"FAM60A",0.00213122274762433,-0.262762685184409,0.111,0.172,1
"WDFY2",0.00218717343426213,-0.398044453185232,0.062,0.107,1
"RRAGC",0.00219047694808516,-0.59415203124845,0.066,0.11,1
"MKLN1",0.00220591448169401,-0.253320775051924,0.057,0.101,1
"CD96",0.00222942501635573,0.838954968074639,0.329,0.288,1
"EEF2",0.00224608058688957,0.255626125960729,0.791,0.866,1
"U2AF2",0.00226846510195445,-0.324155798448726,0.087,0.139,1
"CSRP1",0.00231456886807147,-0.309532678552555,0.076,0.125,1
"GTF2E2",0.00231614792775931,-0.388126428133263,0.073,0.122,1
"FGB",0.0023871608785931,1.49744229940659,0.169,0.116,1
"PABPC4",0.00239974308061301,-0.328006377481417,0.135,0.202,1
"TOB1",0.00240550638921945,0.907323153004537,0.346,0.306,1
"SPARC",0.00250991767273746,1.11318901978857,0.157,0.104,1
"UBE2R2",0.00252667456622269,-0.274483884247845,0.071,0.119,1
"CCDC50",0.00256587814973501,-0.353257129401697,0.094,0.148,1
"PFKL",0.00257444644221708,-0.253743087607703,0.112,0.172,1
"ZDHHC24",0.00260812496366767,-0.495193000138989,0.061,0.104,1
"LINC00861",0.00265144169548108,-0.449454698310056,0.068,0.113,1
"AFF4",0.00265999300229855,-0.3301669874327,0.092,0.145,1
"NT5C",0.00267710441293971,-0.431256454221712,0.114,0.172,1
"BRD4",0.00270326595980018,-0.553898150842155,0.108,0.163,1
"FAM105A",0.00270523353323015,-0.419330817817239,0.078,0.128,1
"OGFR",0.00276379795158424,-0.340776116904366,0.078,0.128,1
"UBTF",0.00280814368717332,-0.296026460260319,0.067,0.113,1
"SHARPIN",0.00281973642362875,-0.329076634991853,0.098,0.154,1
"EZR",0.00282710507950109,0.571586682788922,0.595,0.617,1
"TMEM101",0.00282974119190625,-0.337173902525562,0.068,0.113,1
"PTGER2",0.00284987097913983,1.2377945679175,0.176,0.125,1
"XPA",0.00286962567726579,-0.305910518126216,0.059,0.101,1
"GPBP1",0.00289114675913571,0.439052598304514,0.576,0.588,1
"NIT2",0.00289637141909812,-0.294466249735486,0.076,0.125,1
"CD320",0.00292514033406094,-0.27649284880187,0.115,0.175,1
"BIN2",0.00294189397667095,0.776307280298061,0.27,0.214,1
"SEPT7",0.00294605033016871,0.467026740912166,0.544,0.555,1
"ITSN2",0.0029497588888315,-0.307093401860441,0.163,0.234,1
"SND1",0.00295899239389329,-0.312334041419492,0.093,0.145,1
"PDXK",0.00298231530896203,-0.531751103153778,0.069,0.113,1
"TUBA1A",0.00300963971037485,0.660302402827553,0.439,0.415,1
"PPP1R15B",0.00302491734223276,-0.281013125544135,0.116,0.175,1
"ARL6IP5",0.00308088007285992,0.392290042535514,0.556,0.567,1
