"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CAMK1",0,-1.44076974608535,0.344,0.663,0
"ISG20L2",0,-1.55420278833502,0.29,0.609,0
"ELAC2",0,-1.80387138868861,0.175,0.494,0
"DRG1",0,-1.60457661001393,0.495,0.814,0
"KIAA0930",0,-1.65590329432809,0.162,0.481,0
"RBM17",0,-1.67142734429146,0.555,0.872,0
"WDR5",0,-1.75427353154281,0.201,0.517,0
"GPHA2",0,-3.71393880646835,0.019,0.335,0
"CDC42EP3",0,-2.48286122096086,0.059,0.374,0
"PCBP4",0,-1.71486451085277,0.195,0.51,0
"KLHL35",0,-3.70663998004097,0.021,0.336,0
"COL6A2",0,-1.72659009985988,0.078,0.393,0
"HHEX",0,-1.47813542765788,0.396,0.711,0
"RBMS1",0,-1.32855681012158,0.15,0.464,0
"CKS2",0,-0.957663186906115,0.609,0.923,0
"CIAPIN1",0,-1.45527417831634,0.36,0.673,0
"A1BG",0,4.60483949000586,0.609,0.296,0
"PATZ1",0,-2.2549649923432,0.092,0.404,0
"FMO5",0,2.87384229899054,0.645,0.333,0
"DCTPP1",0,-1.19138683000098,0.454,0.766,0
"ACSS1",0,-2.42887551522475,0.072,0.384,0
"ATF3",0,-1.19097229724571,0.522,0.834,0
"CMTM8",0,-1.58666696358408,0.556,0.868,0
"KCNK9",0,-1.65940622896988,0.158,0.47,0
"RCN2",0,-1.43061114112753,0.495,0.806,0
"HMHA1",0,-1.86827951166664,0.092,0.403,0
"MAGEA8",0,-2.50731733422202,0.053,0.364,0
"CSNK2A1",0,-1.27092618521268,0.402,0.713,0
"PDCD2",0,-1.41662212610551,0.44,0.75,0
"SFRP1",0,-3.48257524320895,0.024,0.334,0
"SUGT1",0,-1.30114486702066,0.444,0.754,0
"INHA",0,-1.1393305956759,0.073,0.383,0
"ZNF768",0,-1.78545827286265,0.166,0.476,0
"GTPBP1",0,-1.95066992529242,0.101,0.411,0
"DAXX",0,-1.39756973962652,0.348,0.657,0
"LAPTM4B",0,-1.78169278058774,0.568,0.877,0
"ANP32B",0,-1.37910758710528,0.584,0.893,0
"EMG1",0,-1.19529649757688,0.446,0.755,0
"SNAI1",0,-3.27445591454288,0.039,0.348,0
"ALDH2",0,3.35257034588234,0.692,0.383,0
"PDLIM4",0,-2.74124954610684,0.036,0.344,0
"BIN1",0,-1.47306736532271,0.379,0.686,0
"BTBD3",0,-1.97830667964486,0.105,0.412,0
"ABHD12",0,-1.31589857768328,0.429,0.735,0
"MANBAL",0,-1.38336618591729,0.431,0.737,0
"PTBP1",0,-1.42692004297697,0.459,0.765,0
"PSMG3",0,-1.49349141311463,0.518,0.824,0
"NET1",0,-1.33163280749951,0.366,0.671,0
"SUPT3H",0,-1.60465393529711,0.133,0.438,0
"FAHD1",0,-1.51941280947764,0.407,0.712,0
"THAP11",0,-1.82700454469799,0.202,0.507,0
"SNAP29",0,-1.29108171072707,0.445,0.75,0
"RNPS1",0,-1.28540465178252,0.55,0.855,0
"CCZ1",0,-1.33983151847761,0.369,0.673,0
"HBA1",0,-0.749051430955777,0.03,0.334,0
"SLC22A17",0,-3.00507186019667,0.032,0.334,0
"TSPAN15",0,-2.07146132005873,0.068,0.37,0
"C17orf96",0,-2.67601203969248,0.067,0.369,0
"HOMER3",0,-2.16620231203434,0.095,0.396,0
"SLC25A36",0,-1.7604187116242,0.073,0.374,0
"TAGLN",0,-2.5088734175111,0.09,0.39,0
"NUTF2",0,-1.17205791982157,0.577,0.877,0
"ENGASE",0,-2.70625724294617,0.094,0.394,0
"IMP3",0,-1.40253655071657,0.515,0.814,0
"HOXD1",0,-3.24802444437094,0.025,0.323,0
"ZCCHC3",0,-1.85493426678211,0.138,0.436,0
"ST6GALNAC6",0,-1.85451444607057,0.145,0.442,0
"AK1",0,-1.34395820217751,0.535,0.832,0
"TRIP6",0,-1.20394414845682,0.429,0.725,0
"GTPBP4",0,-1.18950500544341,0.467,0.763,0
"EFNA3",0,-1.79141871499307,0.124,0.419,0
"ATIC",0,-1.41388622244709,0.458,0.753,0
"CDKN1C",0,-1.71191840821977,0.065,0.36,0
"LINC00960",0,-3.19843252374156,0.031,0.324,0
"LY6E",0,-0.842852981567062,0.595,0.888,0
"KARS",0,-1.33553798714975,0.494,0.787,0
"AC136616.1",0,-2.89247250337118,0.034,0.327,0
"GARS",0,-1.35413277579302,0.456,0.749,0
"SYNJ2",0,-1.83764574137528,0.106,0.398,0
"RBM42",0,-1.25797562587092,0.5,0.792,0
"RAMP1",0,2.67854014458223,0.679,0.388,0
"CCR10",0,-3.09728892892408,0.038,0.329,0
"RPUSD1",0,-1.93895156629146,0.133,0.424,0
"HSD11B2",0,-2.66051436981223,0.058,0.349,0
"SEPT9",0,-1.25896995373446,0.44,0.731,0
"CCDC8",0,-3.70574960136033,0.019,0.31,0
"EFEMP2",0,-2.6499639548565,0.042,0.332,0
"LZTS2",0,-1.96210353989762,0.098,0.388,0
"HOXB7",0,-2.66421807009347,0.037,0.327,0
"TPTEP1",0,-2.56078754932874,0.038,0.328,0
"CKMT1B",0,-3.30592001572964,0.031,0.321,0
"MTRNR2L8",0,-1.36638784772052,0.085,0.375,0
"ZFP57",0,-2.57292936726301,0.043,0.332,0
"KLHDC2",0,-1.30947533777874,0.489,0.778,0
"NME4",0,-1.59836140163486,0.587,0.876,0
"SALL4",0,-3.26263853989635,0.021,0.31,0
"IDH2",0,-1.36358096176323,0.641,0.929,0
"C1QBP",0,-1.3596270437363,0.6,0.887,0
"GADD45B",0,-1.25450098429976,0.586,0.873,0
"CPXM1",0,-3.50112053586025,0.02,0.307,0
"NES",0,-2.95200653326847,0.035,0.321,0
"NFE2L3",0,-1.85161723462922,0.116,0.401,0
"TESC",0,-1.9080631732375,0.092,0.377,0
"TADA3",0,-1.25417851199792,0.438,0.723,0
"CALCA",0,-3.47736377781663,0.018,0.303,0
"VCP",0,-1.70202999923724,0.594,0.878,0
"SLC35E4",0,-3.19682402170467,0.034,0.318,0
"MIR4458HG",0,2.16004511699771,0.694,0.41,0
"MXRA8",0,-2.81138239010047,0.032,0.315,0
"CDCA7",0,-2.34199460823893,0.051,0.334,0
"QARS",0,-1.31792959817447,0.47,0.753,0
"ASPH",0,2.08098972050756,0.647,0.364,0
"C9orf40",0,-2.21551515184859,0.096,0.379,0
"RASGEF1A",0,-2.97480962656402,0.034,0.317,0
"FAM110A",0,-1.84224813205015,0.083,0.366,0
"ADSL",0,-1.26645231544379,0.493,0.775,0
"IER2",0,-1.24205534424368,0.558,0.84,0
"ZNF428",0,-1.20872432655431,0.562,0.844,0
"ACSF3",0,-2.09305376551406,0.097,0.378,0
"LDOC1L",0,-2.95537949808615,0.039,0.32,0
"ENO2",0,-1.7455571866633,0.066,0.347,0
"NRN1",0,-4.77792170095633,0.009,0.289,0
"PKDCC",0,-2.44504678440711,0.051,0.33,0
"RIC3",0,-2.15396010742152,0.06,0.339,0
"C3orf70",0,-3.34296053060167,0.022,0.301,0
"ATP8A2",0,-3.69487376257407,0.018,0.297,0
"CTXN1",0,-4.40820459373359,0.011,0.29,0
"LOXL1",0,-3.82589249365266,0.02,0.298,0
"CHGA",0,-4.82718356674527,0.009,0.287,0
"SLC22A31",0,-3.57822282104574,0.018,0.295,0
"FOLR1",0,-2.7353314235325,0.04,0.316,0
"RASGRP2",0,-2.46952404043957,0.045,0.32,0
"CDC123",0,-1.22849959056753,0.565,0.84,0
"MRPL28",0,-1.19850021548974,0.573,0.848,0
"GINS1",0,-2.41581617377157,0.092,0.367,0
"CXorf67",0,-2.9809733367768,0.032,0.306,0
"MCCD1",0,-3.21766718370889,0.022,0.296,0
"EIF3F",0,-1.32024901043189,0.652,0.925,0
"NAT14",0,-3.04715869993004,0.041,0.314,0
"RAB6B",0,-1.96938386968455,0.073,0.346,0
"XAGE2",0,-3.54195749961591,0.024,0.297,0
"CKMT1A",0,-3.36733428638135,0.028,0.3,0
"TPBG",0,-2.72760813767181,0.044,0.315,0
"HSPH1",0,-1.42845929497525,0.58,0.851,0
"DUT",0,-1.32420484431003,0.622,0.893,0
"LUZP4",0,-3.25823592631135,0.025,0.296,0
"NOP56",0,-1.09877555609837,0.517,0.787,0
"HNRNPA0",0,-1.45636911512516,0.665,0.933,0
"RAB3C",0,-1.85527640990464,0.078,0.344,0
"MZT2A",0,-1.24532749082991,0.644,0.909,0
"FLOT1",0,-1.45893572500582,0.629,0.894,0
"AHCY",0,-1.75159822397768,0.652,0.917,0
"AF186192.6",0,-3.36365237225379,0.019,0.284,0
"HOXD-AS2",0,-3.20824820758462,0.023,0.286,0
"MSRB2",0,-1.23097703491985,0.582,0.844,0
"AHSA1",0,-1.209594804444,0.584,0.846,0
"RP11-382A20.3",0,-2.55412903390381,0.046,0.308,0
"KLHL25",0,-2.51835173448876,0.077,0.339,0
"C22orf29",0,-2.24356772958821,0.074,0.336,0
"HEY1",0,-1.70424495972945,0.076,0.337,0
"OLFM1",0,-3.84329740511152,0.017,0.278,0
"MIF",0,-0.822050032624396,0.728,0.989,0
"TM4SF4",0,2.34301165132747,0.837,0.577,0
"TUBB4B",0,-1.21593077336438,0.657,0.917,0
"SCAND1",0,-1.04702818960357,0.656,0.916,0
"RGS16",0,-2.12247084137189,0.087,0.346,0
"OSBPL10",0,-2.00668570550878,0.066,0.325,0
"YME1L1",0,-1.23223617385226,0.472,0.731,0
"DDR1",0,-1.87370794965605,0.067,0.325,0
"METRN",0,-2.27368737429322,0.06,0.317,0
"LSM2",0,-1.48184954602502,0.658,0.914,0
"MTCH1",0,-1.44646180651868,0.662,0.918,0
"PAQR4",0,-2.45684956533983,0.063,0.319,0
"NUAK2",0,-2.14255550294975,0.07,0.325,0
"EPHX1",0,4.23638560014426,0.883,0.628,0
"DDAH2",0,-1.59002837565658,0.663,0.918,0
"SNRPA1",0,-1.04467455141501,0.556,0.81,0
"MSX1",0,-4.38954837664905,0.022,0.275,0
"KLHDC3",0,-1.28102265253512,0.521,0.773,0
"HSPB8",0,-1.96215699288004,0.055,0.307,0
"RRAD",0,-2.46513436041116,0.043,0.295,0
"RSPO4",0,-3.85831800922728,0.017,0.269,0
"EGR4",0,-4.75053595346229,0.01,0.261,0
"CERCAM",0,-2.54683963072915,0.035,0.286,0
"DDX21",0,-1.14897719434921,0.549,0.8,0
"CDK4",0,-1.10196217064184,0.608,0.859,0
"ANGEL1",0,-2.04762559444111,0.068,0.319,0
"LYRM4",0,-1.17382788500605,0.525,0.775,0
"GABBR1",0,-2.93342141538936,0.025,0.275,0
"CD24",0,-1.2839132492929,0.692,0.942,0
"ARHGAP8",0,-2.87005789694613,0.025,0.275,0
"MOV10L1",0,-3.18772319407572,0.026,0.276,0
"FAH",0,2.17662834981541,0.659,0.41,0
"TUBB2A",0,-1.49143602897626,0.642,0.891,0
"MRPL9",0,-1.09227616074808,0.538,0.786,0
"NEU1",0,-1.43761029529508,0.64,0.888,0
"TMEM74B",0,-2.43456368538593,0.048,0.296,0
"TAMM41",0,-2.2545292024799,0.065,0.312,0
"KIF5C",0,-2.57825046523552,0.033,0.279,0
"KIF5B",0,-1.38799940369831,0.583,0.829,0
"GCSH",0,-1.05777809985389,0.605,0.851,0
"PLA2G7",0,-2.26422071795587,0.055,0.3,0
"MUC12",0,-2.17005774289036,0.044,0.289,0
"VGF",0,-4.95409984678241,0.008,0.253,0
"MRPS26",0,-1.15488880427904,0.626,0.871,0
"PXMP2",0,2.99100498429696,0.653,0.409,0
"SLC7A10",0,-2.93419839586321,0.029,0.273,0
"EIF1B",0,-1.34572942697393,0.654,0.897,0
"MALSU1",0,-1.20371290028,0.577,0.82,0
"PRR26",0,-2.61518270796023,0.046,0.289,0
"FBL",0,-1.26627540513105,0.628,0.871,0
"CCDC144NL-AS1",0,-1.69921774212071,0.058,0.3,0
"FAM159A",0,-2.41514171351445,0.039,0.28,0
"C1orf210",0,-2.12218521863625,0.064,0.305,0
"HK1",0,-1.97564637070795,0.06,0.301,0
"CYB5A",0,3.5705064248659,0.907,0.666,0
"KCNH2",0,-3.20531855036616,0.022,0.262,0
"RANBP1",0,-1.89800116572143,0.75,0.988,0
"ZNF74",0,-2.74584919226456,0.042,0.279,0
"CYP27A1",0,2.98580223911917,0.62,0.383,0
"PARP6",0,-2.06404201176723,0.054,0.291,0
"FGFBP3",0,-3.10653774504206,0.026,0.262,0
"AATK",0,-3.65664291812185,0.019,0.255,0
"CCDC151",0,-1.90188160760175,0.052,0.288,0
"MRPS18A",0,-1.10800863897511,0.566,0.8,0
"H2AFV",0,-1.17300427915255,0.676,0.91,0
"RP11-404P21.3",0,-1.71032487834385,0.054,0.288,0
"IQCA1",0,-4.24996842808787,0.01,0.243,0
"FGG",0,2.77250936348063,0.904,0.671,0
"GGCT",0,-1.25960023844551,0.631,0.864,0
"CLTA",0,-1.3103014239985,0.733,0.966,0
"MRPS34",0,-1.0712172516551,0.616,0.849,0
"FUS",0,-1.0642975043468,0.633,0.866,0
"PALM",0,-2.34497876351617,0.049,0.281,0
"SERHL2",0,-3.07906269299824,0.024,0.256,0
"SH3BGRL3",0,-0.623324211494681,0.721,0.952,0
"AKR1A1",0,2.0941535335873,0.791,0.56,0
"GNAS",0,-1.08667072336883,0.633,0.864,0
"RP11-669N7.2",0,-4.60439812656161,0.01,0.24,0
"TMEM121",0,-4.071274543459,0.012,0.242,0
"CYB5R3",0,-1.39230512613929,0.654,0.882,0
"CALN1",0,-2.85743723885446,0.026,0.253,0
"PSMD7",0,-1.25862648128271,0.656,0.883,0
"EIF3D",0,-1.04430517546835,0.675,0.902,0
"DYX1C1",0,-2.5446669484244,0.04,0.266,0
"CITF22-92A6.1",0,-2.41086450491263,0.049,0.274,0
"PAQR6",0,-3.79637296291189,0.016,0.241,0
"CMTM6",0,-1.31561294573661,0.649,0.873,0
"MRPS10",0,-1.03527707642635,0.596,0.82,0
"KRT10",0,-1.13416486935627,0.743,0.966,0
"PTK7",0,-2.16177888404307,0.047,0.268,0
"CHGB",0,-4.69828852763676,0.007,0.228,0
"HRASLS",0,-3.26608489310682,0.017,0.238,0
"H2AFY",0,-0.901205922714827,0.65,0.871,0
"RPL7L1",0,-1.21059440849188,0.54,0.761,0
"RIMKLB",0,-2.16465417777492,0.034,0.254,0
"STOML2",0,-1.91471740338903,0.747,0.967,0
"ATP5D",0,-1.00790327190063,0.741,0.961,0
"LGALS1",0,-0.829610789138302,0.766,0.986,0
"LSM7",0,-1.18365570599459,0.72,0.939,0
"LGALS14",0,-3.28091795803571,0.017,0.236,0
"MAP7D2",0,-3.76923070391836,0.016,0.234,0
"HOXD9",0,-3.7081628892685,0.01,0.228,0
"PRR15L",0,-2.36779142749079,0.032,0.25,0
"TEX19",0,-3.03941783624835,0.023,0.24,0
"MRPL18",0,-1.79848645882945,0.739,0.956,0
"ITLN1",0,-3.14822301919038,0.018,0.234,0
"PPDPF",0,-0.828136793327536,0.761,0.977,0
"APOH",0,4.51471946436101,0.907,0.692,0
"RPS6KL1",0,-2.52672879291527,0.044,0.259,0
"PNMA3",0,-2.62452923901098,0.027,0.241,0
"TLDC1",0,-2.30672607562178,0.044,0.257,0
"FGF11",0,-2.90450822300567,0.025,0.238,0
"CTD-3080P12.3",0,-2.89098667019882,0.02,0.232,0
"HOXB4",0,-2.75115912329113,0.02,0.232,0
"MYO3A",0,-2.97040490332825,0.02,0.232,0
"RHOV",0,-3.1709725098577,0.02,0.232,0
"OVOL1",0,-4.19838026283608,0.01,0.222,0
"PNMAL1",0,-3.68533267856643,0.013,0.225,0
"PPP4C",0,-0.886231441034526,0.698,0.909,0
"EPS8L1",0,-2.72369032619024,0.026,0.236,0
"CCT2",0,-1.09787421043659,0.667,0.877,0
"ARMCX2",0,-2.72131820642928,0.027,0.236,0
"SBDS",0,-0.890248669935561,0.666,0.875,0
"CNN1",0,-3.75379881699375,0.014,0.222,0
"C19orf43",0,-0.858029185540031,0.687,0.895,0
"SCRN1",0,-2.12294917075846,0.036,0.243,0
"NGFR",0,-3.25316630997097,0.017,0.223,0
"CLDN10",0,-1.67898828856304,0.037,0.243,0
"CACYBP",0,-1.24657735349746,0.76,0.966,0
"ILF2",0,-1.11170008389366,0.721,0.926,0
"PIFO",0,-2.67728346822302,0.031,0.236,0
"KHK",0,2.72683693105753,0.695,0.49,0
"HLA-DRA",0,1.43805345459161,0.84,0.636,0
"CALM3",0,-1.13032338340346,0.75,0.953,0
"NEAT1",0,2.41806324503566,0.874,0.672,0
"TCP1",0,-1.27656615466505,0.718,0.919,0
"B3GNT4",0,-3.21865765798388,0.023,0.224,0
"SCARF2",0,-4.04193079480728,0.013,0.214,0
"HSBP1",0,-1.67128714135808,0.781,0.981,0
"FBLN2",0,-2.33228128188839,0.032,0.231,0
"LAMA1",0,-3.17795064497475,0.017,0.216,0
"TOMM22",0,-1.56382255661458,0.746,0.945,0
"XRCC6",0,-1.03643007758289,0.707,0.905,0
"GYLTL1B",0,-3.04097617225203,0.027,0.225,0
"TMEM132A",0,-2.76720149456605,0.025,0.223,0
"KISS1R",0,-2.55399922488651,0.027,0.225,0
"EIF3L",0,-1.0986185297695,0.709,0.906,0
"TRA2B",0,-1.09979677434541,0.646,0.843,0
"ANP32A",0,-0.949378489569178,0.667,0.864,0
"HSPA1B",0,-1.7207136233127,0.79,0.986,0
"PIGT",0,-0.973907099166081,0.687,0.883,0
"RNF5",0,-1.12222219214685,0.71,0.905,0
"SRSF2",0,-0.901827675357136,0.685,0.88,0
"LOXL1-AS1",0,-3.10283902465358,0.018,0.211,0
"DNAJB1",0,-1.47798924339405,0.791,0.984,0
"MFI2",0,-2.85293511901112,0.027,0.219,0
"P3H3",0,-3.3336517991367,0.017,0.209,0
"NPTXR",0,-3.7305101395007,0.011,0.203,0
"NUDT5",0,-1.18936250039698,0.725,0.916,0
"VANGL2",0,-2.78588379851921,0.019,0.21,0
"SSB",0,-0.997107633419533,0.707,0.897,0
"SV2A",0,-3.66356493283855,0.012,0.202,0
"CHST10",0,-3.52268815676296,0.015,0.205,0
"PDX1",0,-3.82695476260688,0.013,0.202,0
"TSPO2",0,-2.80978491598124,0.027,0.215,0
"DLL3",0,-3.1872634804232,0.018,0.206,0
"COX5A",0,-0.896617078246516,0.788,0.976,0
"LIN28A",0,-5.49852415869013,0.003,0.19,0
"SEC11A",0,-1.39791289544942,0.76,0.945,0
"PFDN6",0,-1.09232019395067,0.723,0.906,0
"PDGFRA",0,-2.52911786527476,0.025,0.208,0
"LRRC4B",0,-3.4906991178763,0.012,0.195,0
"HOXD8",0,-2.78867062917189,0.018,0.198,0
"PTMS",0,-1.05810375751118,0.768,0.948,0
"GABARAPL2",0,-1.00590904468303,0.714,0.893,0
"PDPN",0,-3.99922161891203,0.01,0.189,0
"S100A13",0,-0.926944740031418,0.72,0.897,0
"CCT6A",0,-1.09056249863689,0.742,0.919,0
"RAB11A",0,-0.999994090239075,0.728,0.905,0
"MARVELD1",0,-3.29322757904367,0.017,0.193,0
"SNRPB2",0,-1.46624877882205,0.792,0.967,0
"DIRAS1",0,-3.04657348329773,0.017,0.191,0
"GTF3C6",0,-0.982045366856679,0.755,0.928,0
"IGHE",0,-2.73910835540502,0.021,0.194,0
"AL132709.8",0,-3.05078037867669,0.015,0.188,0
"MDK",0,-1.65737987880713,0.795,0.968,0
"TCL1A",0,-3.04933297192817,0.017,0.189,0
"WFIKKN1",0,-5.18275295544535,0.005,0.177,0
"HNRNPDL",0,-0.888352918065356,0.753,0.924,0
"SUSD5",0,-3.56872527524493,0.012,0.183,0
"ACP1",0,-1.04235614718862,0.766,0.936,0
"TCEAL5",0,-4.01289742436484,0.007,0.177,0
"JAM3",0,-3.5175987039814,0.012,0.18,0
"CALM1",0,-1.43518918442182,0.807,0.974,0
"MBOAT2",0,-2.72607317594792,0.017,0.183,0
"FZD8",0,-4.19417356363584,0.007,0.173,0
"BSG",0,-1.34500050127901,0.815,0.98,0
"GLO1",0,-1.29209305721228,0.773,0.938,0
"ORM2",0,2.83083710196903,0.832,0.667,0
"PGAM1",0,-1.3826595290388,0.808,0.973,0
"AP2M1",0,-1.11095059564517,0.773,0.936,0
"IGDCC3",0,-4.303921970723,0.006,0.169,0
"BMP7",0,-3.42740257055443,0.012,0.173,0
"DNAJA1",0,-1.18093886984018,0.813,0.973,0
"ATP6V1F",0,-0.856029119367627,0.78,0.94,0
"LINGO1",0,-3.91736995642654,0.009,0.168,0
"SCP2",0,2.05660792618338,0.885,0.727,0
"MEA1",0,-0.807727699935242,0.729,0.887,0
"SNRPD1",0,-0.787824180808647,0.779,0.937,0
"NUDT11",0,-3.98039456662082,0.01,0.168,0
"APRT",0,-1.04437225278245,0.8,0.958,0
"NPY",0,-4.26886409761725,0.007,0.163,0
"NEFL",0,-3.97471583924363,0.009,0.165,0
"UGP2",0,1.84457333953671,0.818,0.662,0
"GDF10",0,-3.87872936648694,0.012,0.167,0
"VDAC2",0,-0.968938413363474,0.758,0.912,0
"PRTG",0,-4.34307562232411,0.006,0.16,0
"MRPL13",0,-0.778972701387958,0.763,0.916,0
"HAGLROS",0,-4.03068918384462,0.008,0.161,0
"SRRM3",0,-3.46521114086394,0.01,0.163,0
"FZD2",0,-3.52946274077927,0.009,0.162,0
"GGH",0,2.85588900902206,0.808,0.656,0
"SNRPB",0,-1.46449239606452,0.832,0.983,0
"PCBP1",0,-0.786545363515452,0.749,0.899,0
"UGDH",0,1.90235441093259,0.8,0.65,0
"TMBIM4",0,1.56145768166815,0.79,0.64,0
"YWHAZ",0,-0.810835381392612,0.745,0.894,0
"GDI2",0,-0.985598455409511,0.783,0.932,0
"CISD3",0,1.78811076099192,0.809,0.66,0
"MRPL14",0,-0.893879708136707,0.788,0.936,0
"CALCB",0,-4.61976310953632,0.006,0.154,0
"CDX2",0,-3.42354078914082,0.01,0.158,0
"SDCBP",0,1.39343069051377,0.813,0.667,0
"CCT3",0,-1.09744549406893,0.807,0.952,0
"AHSG",0,4.13772670982365,0.753,0.609,0
"RAC1",0,-1.31678203599754,0.841,0.984,0
"SNRPD3",0,-0.779240949698993,0.768,0.911,0
"DYNLRB1",0,-0.76969779200419,0.788,0.93,0
"CA7",0,-4.59357666065483,0.005,0.147,0
"BLVRB",0,1.67001641293062,0.818,0.676,0
"SNRPC",0,-1.03098665805547,0.803,0.944,0
"SRSF3",0,-1.19117193699672,0.833,0.973,0
"SUPT4H1",0,-0.882320877713142,0.755,0.895,0
"FN1",0,1.63748843894582,0.799,0.66,0
"AC090498.1",0,-0.7104135679774,0.833,0.972,0
"C14orf166",0,-0.872979233811321,0.769,0.908,0
"FAM96B",0,-0.840034670921346,0.801,0.938,0
"ACTC1",0,-5.69519494938377,0.002,0.138,0
"STRA6",0,-3.539651354532,0.007,0.143,0
"TAGLN2",0,-0.755721790175935,0.837,0.972,0
"PRDM13",0,-4.28141632618788,0.005,0.14,0
"LSM5",0,-0.863064558017811,0.818,0.952,0
"CD74",0,2.06614722366441,0.892,0.759,0
"LECT1",0,-4.18981358804899,0.006,0.138,0
"FKBP1A",0,-0.821481651223011,0.825,0.957,0
"NAP1L1",0,-0.758791643432245,0.794,0.925,0
"EID1",0,-0.855193400558869,0.788,0.919,0
"EIF5",0,-0.865758900880785,0.752,0.882,0
"YWHAB",0,-0.936896186656647,0.792,0.922,0
"APOC2",0,2.57486193004155,0.808,0.679,0
"CLIC1",0,-1.4986080294333,0.865,0.993,0
"TIMM13",0,-0.944612710670999,0.819,0.947,0
"RBM8A",0,-0.86570284679017,0.842,0.967,0
"NKX2-8",0,-5.15255968322003,0.002,0.126,0
"CSNK2B",0,-1.2091958245446,0.845,0.968,0
"SNU13",0,-0.924239865217148,0.832,0.955,0
"ALDOA",0,-0.632929861529251,0.875,0.996,0
"RBX1",0,-0.76349376196809,0.818,0.939,0
"PSMB5",0,-0.897956943854868,0.84,0.959,0
"LINC00493",0,-0.968773628221278,0.827,0.946,0
"POLR2F",0,-1.2566742333619,0.851,0.969,0
"TUBA1B",0,-0.821413010809541,0.875,0.99,0
"CST3",0,-1.66734258466173,0.879,0.993,0
"SF3B5",0,-0.783654826395478,0.83,0.943,0
"EIF6",0,-0.985801943788348,0.851,0.964,0
"ERGIC3",0,-0.848302633596273,0.828,0.941,0
"MGST1",0,2.77273546461448,0.934,0.822,0
"PABPC1",0,-1.02294461345032,0.881,0.991,0
"OCIAD2",0,1.30719328846929,0.811,0.704,0
"EEF2",0,-1.01066666313201,0.88,0.987,0
"EEF1B2",0,-1.0531381132173,0.881,0.987,0
"EIF4A2",0,-0.832822314379744,0.858,0.963,0
"MRPL51",0,-0.694096254727671,0.847,0.952,0
"TMEM230",0,-0.896291444730837,0.847,0.952,0
"PRDX2",0,-1.00284581855833,0.86,0.965,0
"DCXR",0,2.99156684271808,0.829,0.726,0
"FKBP2",0,1.4013593242279,0.861,0.762,0
"TUBB",0,-1.4974643358389,0.895,0.993,0
"ERH",0,-0.859906575979871,0.885,0.983,0
"MORF4L1",0,-0.820976218938704,0.874,0.969,0
"SNRPE",0,-0.990328126864502,0.893,0.984,0
"POLR2K",0,-0.675647819982063,0.869,0.957,0
"RAN",0,-0.826435766700012,0.896,0.984,0
"HSPA1A",0,-1.91917256920624,0.91,0.997,0
"PFN1",0,-0.77370232905819,0.91,0.997,0
"PSMA4",0,-0.801612321991241,0.885,0.969,0
"ATPIF1",0,1.15067723963727,0.924,0.841,0
"COMMD6",0,-0.751145281687898,0.885,0.966,0
"EIF3K",0,-0.65705268700695,0.886,0.966,0
"ACTG1",0,-1.00297070331976,0.919,0.996,0
"PSMB1",0,-0.662585406418793,0.895,0.971,0
"HSPA8",0,-0.803823688635213,0.912,0.988,0
"TTR",0,4.00209804529462,0.899,0.825,0
"SAP18",0,-0.630021889126845,0.885,0.959,0
"GSTK1",0,1.3773887800721,0.865,0.793,0
"IL32",0,1.57081714180677,0.949,0.877,0
"RPS2",0,-1.55713992713065,0.929,1,0
"ATP5C1",0,-0.708385677882834,0.911,0.979,0
"CES1",0,2.01740294315677,0.904,0.837,0
"CYCS",0,-1.06645498215007,0.927,0.993,0
"RPL13",0,-1.44911050159942,0.934,1,0
"ROMO1",0,-0.653226837914317,0.909,0.974,0
"TOMM7",0,-1.495525063443,0.931,0.995,0
"S100A10",0,-1.2196294463688,0.943,0.998,0
"PSMA7",0,-0.691292749928922,0.94,0.993,0
"RPL17",0,1.31961136816814,0.932,0.882,0
"POMP",0,-0.578499862914029,0.933,0.98,0
"HSPB1",0,-1.71603146325889,0.952,0.996,0
"DYNLL1",0,-0.690013469253315,0.951,0.995,0
"HMGB1",0,-0.653293205006199,0.947,0.991,0
"UBL5",0,-0.673475591312506,0.95,0.993,0
"RPL7A",0,-0.758272132371089,0.957,0.998,0
"TMEM59",0,1.05874493944876,0.921,0.881,0
"RPL4",0,-1.0319299341097,0.956,0.996,0
"RBP4",0,1.91200780151894,0.922,0.961,0
"RPSA",0,-0.98723676347316,0.96,0.997,0
"TMA7",0,-0.669882617179411,0.963,0.999,0
"UQCR11",0,1.0538065937754,0.941,0.907,0
"APOA2",0,2.70266062278615,0.964,0.997,0
"NDUFA13",0,0.886858244328034,0.93,0.897,0
"C14orf2",0,-0.571337278106991,0.96,0.992,0
"RPL23",0,-0.665649602495171,0.966,0.998,0
"COX4I1",0,-0.679456681298523,0.967,0.998,0
"HSP90AB1",0,-1.37262121015998,0.969,0.998,0
"TPI1",0,-0.964331398136528,0.969,0.998,0
"PFDN5",0,-0.508026750617203,0.966,0.995,0
"HSP90AA1",0,-1.54915665151921,0.97,0.999,0
"PPIA",0,-0.751045236592601,0.97,0.998,0
"CHCHD2",0,-0.991321529234132,0.97,0.998,0
"RPL14",0,-0.535134194270458,0.972,0.999,0
"RPS21",0,-1.08667841031213,0.972,0.999,0
